Meal_Type,Category,Food_Item,Calories (kcal),Protein (g),label_hasil
0,3,23,0.7254545454545455,0.3183673469387755,2
0,3,23,0.9018181818181817,0.7163265306122448,2
2,5,24,0.4872727272727272,0.3571428571428571,1
3,4,25,0.49818181818181817,0.5142857142857142,1
3,1,16,0.13636363636363635,0.9653061224489794,0
3,2,14,0.08363636363636365,0.47755102040816316,5
0,6,6,0.22,0.7918367346938774,3
2,1,22,0.39454545454545453,0.2530612244897959,0
1,0,17,0.84,0.5326530612244897,4
1,6,6,0.40181818181818185,0.6285714285714286,3
1,3,3,0.7254545454545455,0.03673469387755102,2
0,0,15,0.8145454545454545,0.9714285714285713,4
1,0,33,0.25090909090909086,0.7346938775510203,4
1,4,2,0.39636363636363636,0.96734693877551,1
2,2,14,0.8472727272727273,0.010204081632653062,5
3,2,1,0.12181818181818183,0.22653061224489793,5
1,6,6,0.22727272727272727,0.3346938775510203,3
3,1,22,0.4818181818181818,0.4897959183673469,0
3,3,28,0.7018181818181818,0.8959183673469386,2
3,5,12,0.06181818181818183,0.4999999999999999,1
1,6,30,0.3109090909090909,0.7346938775510203,3
3,0,11,0.6672727272727272,0.13469387755102039,4
2,6,30,0.05818181818181817,0.7408163265306121,3
1,1,16,0.6145454545454545,0.536734693877551,0
1,1,7,0.6054545454545455,0.9612244897959183,0
1,6,30,0.16,0.5081632653061223,3
2,1,16,0.3345454545454546,0.4428571428571428,0
3,0,21,0.2709090909090909,0.6714285714285714,4
2,4,25,0.4236363636363636,0.07755102040816327,1
3,3,27,0.6254545454545454,0.236734693877551,2
0,4,25,0.7054545454545454,0.8673469387755101,1
2,3,3,0.8381818181818181,0.6959183673469387,2
3,6,26,0.025454545454545452,0.19387755102040816,3
0,2,1,0.5072727272727272,0.024489795918367346,5
3,4,8,0.19999999999999998,0.43061224489795913,1
3,5,10,0.41999999999999993,0.5755102040816326,1
0,1,16,0.8163636363636363,0.23877551020408158,0
0,5,10,0.38909090909090904,0.5897959183673468,1
1,6,26,0.7072727272727273,0.96734693877551,3
0,3,27,0.5163636363636364,0.9775510204081631,2
2,1,22,0.8745454545454545,0.8285714285714285,0
0,0,33,0.8218181818181818,0.6591836734693877,4
0,2,20,0.5527272727272727,0.21632653061224488,5
3,0,21,0.08727272727272728,0.008163265306122446,4
2,6,6,0.6963636363636363,0.4897959183673469,3
2,5,12,0.7618181818181818,0.7693877551020408,1
0,2,20,0.8036363636363636,0.22040816326530613,5
0,2,14,0.5545454545454546,0.38367346938775504,5
1,6,26,0.8636363636363636,0.620408163265306,3
1,6,6,0.5963636363636363,0.9204081632653061,3
0,1,5,0.7036363636363636,0.5224489795918367,0
3,0,11,0.6,0.9040816326530611,4
2,6,6,0.9509090909090908,0.46122448979591835,3
0,2,0,0.11454545454545453,0.014285714285714287,5
2,6,4,0.5981818181818181,0.9265306122448979,3
3,6,4,0.19999999999999998,0.07346938775510203,3
2,3,23,0.9254545454545454,0.7979591836734693,2
0,6,26,0.06727272727272726,0.4081632653061224,3
1,5,12,0.052727272727272734,0.3306122448979591,1
3,0,17,0.8909090909090909,0.6265306122448979,4
1,5,18,0.12181818181818183,0.8530612244897958,1
3,3,19,0.2709090909090909,0.06326530612244897,2
1,5,10,0.4290909090909091,0.4326530612244897,1
2,0,15,0.01090909090909091,0.5653061224489795,4
3,4,25,0.6309090909090909,0.40204081632653055,1
0,3,3,0.7145454545454545,0.8408163265306122,2
0,3,27,0.9418181818181818,0.4897959183673469,2
0,2,20,0.9145454545454544,0.14489795918367346,5
1,5,18,0.001818181818181816,0.636734693877551,1
3,6,30,0.19454545454545455,0.8693877551020408,3
0,1,22,0.20363636363636364,0.03469387755102041,0
2,2,20,0.5163636363636364,0.973469387755102,5
2,6,6,0.3781818181818182,0.04285714285714286,3
2,3,28,0.40727272727272723,0.07551020408163266,2
0,4,13,0.19999999999999998,0.4448979591836734,2
1,5,9,0.7272727272727273,0.7918367346938774,1
3,2,20,0.8072727272727273,0.1571428571428571,5
3,0,33,0.849090909090909,0.5408163265306122,4
0,2,14,0.9254545454545454,0.04081632653061225,5
1,3,19,0.7236363636363636,0.7224489795918366,2
1,2,14,0.19454545454545455,0.9408163265306122,5
0,1,22,0.16727272727272727,0.10612244897959183,0
2,3,19,0.9836363636363635,0.8795918367346938,2
1,0,33,0.12727272727272726,0.29999999999999993,4
1,1,16,0.4945454545454545,0.15918367346938775,0
0,6,30,0.9400000000000001,0.08571428571428572,3
3,3,28,0.6618181818181817,0.41632653061224484,2
2,0,33,0.3618181818181818,0.06734693877551019,4
2,1,34,0.5,0.9285714285714285,0
3,1,16,0.1109090909090909,0.0326530612244898,0
0,2,31,0.14909090909090908,0.31632653061224486,5
2,6,6,0.5254545454545454,0.9163265306122448,3
1,6,6,0.26181818181818184,0.21428571428571427,3
2,6,30,0.4309090909090909,0.6591836734693877,3
1,3,3,0.2781818181818182,0.736734693877551,2
2,0,33,0.6636363636363636,0.02857142857142857,4
1,4,2,0.44545454545454544,0.8673469387755101,1
1,5,12,0.9490909090909091,0.3061224489795918,1
3,3,3,0.849090909090909,0.620408163265306,2
2,0,21,0.9818181818181818,0.5530612244897959,4
1,5,10,0.2672727272727272,0.7183673469387755,1
1,6,4,0.3618181818181818,0.057142857142857134,3
1,6,30,0.8545454545454545,0.09795918367346938,3
1,4,2,0.42727272727272725,0.483673469387755,1
0,0,15,0.4509090909090909,0.5224489795918367,4
0,1,5,0.4490909090909091,0.35510204081632646,0
2,6,30,0.9981818181818182,0.010204081632653062,3
1,3,28,0.8763636363636363,0.35510204081632646,2
2,4,25,0.6709090909090909,0.793877551020408,1
3,6,32,0.21454545454545457,0.5999999999999999,3
2,4,2,0.4436363636363636,0.2530612244897959,1
1,6,4,0.15636363636363637,0.07755102040816327,3
2,6,30,0.7945454545454546,0.07346938775510203,3
1,2,1,0.8763636363636363,0.36734693877551017,5
3,4,8,0.40909090909090906,0.3816326530612244,1
2,3,19,0.40727272727272723,0.22857142857142854,2
2,2,0,0.16181818181818183,0.4040816326530612,5
2,4,25,0.34363636363636363,0.8632653061224488,1
2,5,12,0.6436363636363636,0.8775510204081631,1
2,0,17,0.3527272727272728,0.4510204081632653,4
1,3,23,0.2981818181818182,0.016326530612244896,2
1,4,8,0.23090909090909092,0.573469387755102,1
3,0,17,0.9090909090909091,0.004081632653061225,4
2,6,30,0.07999999999999999,0.13877551020408163,3
3,0,33,0.76,0.2877551020408163,4
3,6,30,0.09636363636363637,0.16938775510204082,3
3,0,11,0.52,0.41632653061224484,4
2,2,0,0.054545454545454536,0.273469387755102,5
2,6,32,0.3927272727272727,0.26122448979591834,3
0,6,6,0.05818181818181817,0.7571428571428571,3
3,6,4,0.5181818181818182,0.39795918367346933,3
1,4,8,0.6836363636363636,0.04081632653061225,1
0,2,0,0.5727272727272728,0.4795918367346938,5
3,6,26,0.08363636363636365,0.720408163265306,3
1,0,17,0.38181818181818183,0.7244897959183673,4
0,5,9,0.48,0.9122448979591836,1
2,3,28,0.1727272727272727,0.783673469387755,2
0,3,28,0.20909090909090908,0.6387755102040815,2
2,6,26,0.45999999999999996,0.2959183673469387,3
2,5,24,0.3545454545454545,0.736734693877551,1
2,2,0,0.889090909090909,0.31224489795918364,5
1,1,5,0.5181818181818182,0.6612244897959183,0
2,6,30,0.869090909090909,0.96734693877551,3
0,0,21,0.6509090909090909,0.6755102040816326,4
0,0,21,0.9,0.5938775510204081,4
0,5,9,0.15454545454545454,0.5714285714285714,1
1,1,34,0.8909090909090909,0.3183673469387755,0
0,1,5,0.43272727272727274,0.9530612244897959,0
1,3,3,0.9454545454545454,0.08979591836734695,2
2,2,14,0.6345454545454545,0.06326530612244897,5
1,0,11,0.5836363636363636,0.6081632653061224,4
0,4,8,0.8381818181818181,0.6142857142857142,1
1,5,18,0.84,0.5693877551020408,1
2,6,26,0.9836363636363635,0.10612244897959183,3
3,4,25,0.2545454545454545,0.4673469387755101,1
2,4,2,0.8763636363636363,0.8734693877551019,1
0,1,34,0.9927272727272728,0.9142857142857141,0
1,2,20,0.12545454545454546,0.26530612244897955,5
2,3,27,0.12727272727272726,0.26122448979591834,2
2,0,15,0.24545454545454545,0.4999999999999999,4
3,5,12,0.88,0.35102040816326524,1
2,5,18,0.8163636363636363,0.6999999999999998,1
0,5,12,0.2527272727272727,0.49795918367346925,1
1,1,22,0.49636363636363634,0.012244897959183671,0
1,4,13,0.08909090909090908,0.4816326530612245,2
2,2,0,0.25636363636363635,0.3612244897959183,5
3,6,30,0.3854545454545455,0.5795918367346938,3
3,4,29,0.04363636363636364,0.8816326530612244,1
1,3,3,0.9363636363636364,0.46122448979591835,2
3,3,27,0.24545454545454545,0.29999999999999993,2
3,0,17,0.9454545454545454,0.9693877551020407,4
0,5,12,0.6272727272727272,0.14693877551020407,1
0,1,34,0.014545454545454542,0.0326530612244898,0
0,3,23,0.08727272727272728,0.06938775510204082,2
2,4,8,0.003636363636363632,0.8244897959183672,1
3,5,24,0.03636363636363635,0.3428571428571428,1
3,1,34,0.12363636363636363,0.0489795918367347,0
3,1,22,0.7890909090909091,0.34897959183673466,0
1,2,1,0.06545454545454546,0.9061224489795917,5
2,5,24,0.5381818181818182,0.9326530612244898,1
3,5,9,0.30000000000000004,0.8551020408163265,1
3,1,7,0.34545454545454546,0.7693877551020408,0
0,2,14,0.9236363636363637,0.15918367346938775,5
2,1,16,0.6,0.21632653061224488,0
0,2,20,0.014545454545454542,0.3571428571428571,5
1,5,10,0.5545454545454546,0.5979591836734693,1
3,6,26,0.4309090909090909,0.010204081632653062,3
1,3,28,0.04545454545454544,0.6183673469387755,2
3,4,2,0.6963636363636363,0.21428571428571427,1
0,2,20,0.22363636363636366,0.6999999999999998,5
3,0,11,0.35818181818181816,0.04081632653061225,4
2,6,30,0.07999999999999999,0.13469387755102039,3
0,2,20,0.3563636363636363,0.6061224489795918,5
1,3,19,0.33272727272727276,0.7244897959183673,2
1,5,24,0.5727272727272728,0.8428571428571427,1
1,6,4,0.6818181818181818,0.5877551020408163,3
1,1,22,0.8636363636363636,0.6877551020408164,0
3,2,20,0.19999999999999998,0.5183673469387754,5
0,6,6,0.13272727272727272,0.7489795918367347,3
2,2,20,0.21636363636363634,0.5999999999999999,5
1,0,33,0.3145454545454546,0.03673469387755102,4
3,4,13,0.012727272727272726,0.8591836734693877,2
1,2,14,0.2781818181818182,0.4816326530612245,5
2,3,27,0.6109090909090908,0.6020408163265305,2
3,0,17,0.03818181818181818,0.6775510204081633,4
0,4,13,0.12,0.33673469387755095,2
3,5,10,0.8963636363636364,0.6326530612244897,1
0,3,27,0.30181818181818176,0.9530612244897959,2
2,0,21,0.3909090909090909,0.2571428571428571,4
2,2,0,0.8945454545454545,0.3530612244897959,5
1,6,26,0.5418181818181818,0.061224489795918366,3
1,1,22,0.30727272727272725,0.35510204081632646,0
3,3,3,0.20909090909090908,0.3387755102040816,2
2,6,30,0.49090909090909085,0.9959183673469385,3
0,6,4,0.38,0.2918367346938775,3
1,4,13,0.8090909090909091,0.39795918367346933,2
2,2,0,0.7672727272727272,0.3183673469387755,5
3,5,24,0.7963636363636364,0.8571428571428571,1
3,2,31,0.08909090909090908,0.9551020408163263,5
0,0,21,0.6436363636363636,0.5326530612244897,4
1,2,31,0.46545454545454545,0.33265306122448973,5
1,5,10,0.6418181818181817,0.8693877551020408,1
2,5,10,0.14363636363636365,0.5061224489795918,1
2,6,4,0.9036363636363636,0.32653061224489793,3
0,2,20,0.489090909090909,0.008163265306122446,5
2,5,10,0.9672727272727272,0.3693877551020408,1
0,2,20,0.6109090909090908,0.19591836734693877,5
3,1,34,0.8472727272727273,0.44897959183673464,0
1,2,1,0.6636363636363636,0.07755102040816327,5
3,2,1,0.72,0.3428571428571428,5
1,2,1,0.8745454545454545,0.26938775510204077,5
0,4,29,0.1781818181818182,0.19183673469387755,1
2,6,26,0.5054545454545454,0.39999999999999997,3
2,5,12,0.6218181818181818,0.14081632653061224,1
0,3,3,0.8254545454545454,0.4632653061224489,2
0,4,2,0.8745454545454545,0.7224489795918366,1
0,5,12,0.9454545454545454,0.8122448979591835,1
0,1,22,0.6545454545454545,0.8326530612244897,0
1,4,13,0.3036363636363636,0.8448979591836734,2
2,3,23,0.2418181818181818,0.13673469387755102,2
0,1,34,0.86,0.7714285714285712,0
1,1,16,0.9109090909090908,0.7653061224489796,0
2,1,5,0.12,0.7326530612244897,0
1,2,14,0.6890909090909091,0.34081632653061217,5
0,5,12,0.5672727272727273,0.0653061224489796,1
0,1,22,0.8181818181818181,0.8428571428571427,0
3,6,26,0.03272727272727273,0.08775510204081632,3
2,3,23,0.14545454545454545,0.3428571428571428,2
3,1,34,0.37090909090909085,0.08979591836734695,0
3,5,10,0.11818181818181817,0.6122448979591836,1
0,3,28,0.92,0.024489795918367346,2
1,2,14,0.31818181818181823,0.8795918367346938,5
3,5,18,0.8381818181818181,0.07959183673469389,1
3,1,5,0.6363636363636364,0.9714285714285713,0
2,5,12,0.7636363636363636,0.8918367346938775,1
2,4,29,0.8236363636363636,0.31632653061224486,1
2,0,11,0.8454545454545455,0.7244897959183673,4
0,2,14,0.5854545454545454,0.5326530612244897,5
3,5,18,0.6781818181818181,0.9938775510204081,1
0,0,15,0.9509090909090908,0.7551020408163265,4
3,5,12,0.9981818181818182,0.8224489795918366,1
3,1,34,0.5945454545454545,0.5897959183673468,0
2,3,23,0.9,0.8530612244897958,2
2,3,27,0.3036363636363636,0.5551020408163264,2
3,3,3,0.8036363636363636,0.693877551020408,2
0,0,21,0.8181818181818181,0.26734693877551013,4
1,4,2,0.1109090909090909,0.13265306122448978,1
0,3,28,0.76,0.7693877551020408,2
1,1,34,0.9981818181818182,0.1571428571428571,0
1,0,17,0.6018181818181818,0.8204081632653061,4
3,1,34,0.14727272727272728,0.21020408163265306,0
3,4,8,0.4236363636363636,0.12040816326530612,1
0,0,11,0.07999999999999999,0.7244897959183673,4
1,5,9,0.3090909090909091,0.1163265306122449,1
1,4,8,0.6054545454545455,0.36734693877551017,1
1,2,31,0.9509090909090908,0.7387755102040816,5
1,1,22,0.8545454545454545,0.4877551020408162,0
3,4,25,0.6709090909090909,0.06326530612244897,1
0,4,2,0.7418181818181818,0.6918367346938774,1
3,2,1,0.007272727272727264,0.9775510204081631,5
1,6,32,0.13636363636363635,0.6326530612244897,3
0,3,27,0.7963636363636364,0.6510204081632652,2
0,1,5,0.6963636363636363,0.693877551020408,0
2,4,29,0.36363636363636365,0.5816326530612245,1
3,6,30,0.5381818181818182,0.7306122448979591,3
1,5,12,0.2418181818181818,0.9795918367346937,1
0,1,16,0.24000000000000002,0.8224489795918366,0
2,3,23,0.10181818181818181,0.5122448979591836,2
1,3,3,0.5454545454545454,0.32448979591836724,2
0,6,4,0.9036363636363636,0.14081632653061224,3
3,0,21,0.6599999999999999,0.32857142857142857,4
1,1,7,0.02181818181818182,0.6102040816326529,0
1,4,13,0.6799999999999999,0.783673469387755,2
0,0,11,0.1527272727272727,0.24489795918367344,4
0,3,3,0.37636363636363634,0.07959183673469389,2
2,5,10,0.11636363636363636,0.45306122448979586,1
0,6,6,0.22363636363636366,0.720408163265306,3
1,5,18,0.7781818181818182,0.11020408163265305,1
2,6,4,0.5836363636363636,0.2714285714285714,3
1,0,15,0.42181818181818176,0.8897959183673468,4
1,0,15,0.26,0.42448979591836733,4
0,5,12,0.14363636363636365,0.5285714285714285,1
0,0,21,0.08727272727272728,0.46530612244897956,4
1,1,22,0.9163636363636364,0.2183673469387755,0
3,2,20,0.6709090909090909,0.07346938775510203,5
3,2,0,0.2727272727272727,0.7346938775510203,5
1,6,26,0.9818181818181818,0.41020408163265304,3
0,4,8,0.22727272727272727,0.3897959183673469,1
3,5,9,0.25090909090909086,0.9877551020408162,1
1,3,27,0.5709090909090909,0.6693877551020406,2
3,0,33,0.9745454545454545,0.4428571428571428,4
2,2,31,0.5890909090909091,0.6265306122448979,5
0,5,24,0.04727272727272727,0.28979591836734686,1
0,0,21,0.34545454545454546,0.38775510204081626,4
2,6,32,0.001818181818181816,0.014285714285714287,3
2,2,0,0.8654545454545455,0.7999999999999999,5
0,6,26,0.16545454545454544,0.6673469387755102,3
2,4,25,0.36,0.9326530612244898,1
1,5,9,0.6745454545454546,0.3897959183673469,1
0,5,24,0.9327272727272727,0.061224489795918366,1
1,2,31,0.33090909090909093,0.7755102040816325,5
2,2,14,0.3054545454545454,0.010204081632653062,5
3,3,3,0.30000000000000004,0.6795918367346937,2
0,4,25,0.26,0.7653061224489796,1
2,6,30,0.9927272727272728,0.6285714285714286,3
0,6,32,0.25090909090909086,0.4591836734693877,3
0,1,16,0.07818181818181819,0.057142857142857134,0
2,5,12,0.9272727272727271,0.016326530612244896,1
2,6,4,0.04545454545454544,0.31632653061224486,3
2,5,9,0.8981818181818182,0.9979591836734694,1
3,1,16,0.5363636363636364,0.7673469387755102,0
1,0,17,0.016363636363636358,0.31224489795918364,4
1,4,2,0.9490909090909091,0.4591836734693877,1
1,4,25,0.5054545454545454,0.8897959183673468,1
0,4,8,0.34545454545454546,0.4795918367346938,1
1,2,31,0.9309090909090908,0.2816326530612245,5
1,6,26,0.6927272727272727,0.0020408163265306124,3
2,4,2,0.3218181818181818,0.6265306122448979,1
1,6,32,0.5381818181818182,0.7816326530612243,3
1,4,13,0.9181818181818181,0.29795918367346935,2
3,5,9,0.42727272727272725,0.24081632653061222,1
2,2,1,0.8709090909090909,0.6183673469387755,5
1,5,9,0.31999999999999995,0.6244897959183673,1
3,5,12,0.1909090909090909,0.33673469387755095,1
3,5,9,0.027272727272727268,0.7979591836734693,1
0,0,11,0.20545454545454547,0.846938775510204,4
2,0,11,0.11818181818181817,0.9897959183673468,4
0,6,6,0.5890909090909091,0.1857142857142857,3
3,6,26,0.5290909090909091,0.26122448979591834,3
0,3,3,0.009090909090909094,0.28367346938775506,2
2,4,29,0.2781818181818182,0.8714285714285714,1
0,5,9,0.5236363636363636,0.5510204081632653,1
0,6,26,0.4054545454545454,0.5448979591836733,3
1,0,15,0.7454545454545454,0.5714285714285714,4
0,3,19,0.26909090909090905,0.9489795918367346,2
2,1,34,0.3981818181818182,0.7244897959183673,0
3,0,21,0.5781818181818181,0.7979591836734693,4
3,3,28,0.7163636363636363,0.7387755102040816,2
3,3,19,0.14545454545454545,0.6142857142857142,2
2,3,3,0.8363636363636363,0.7285714285714285,2
1,6,32,0.1690909090909091,0.9244897959183672,3
3,2,0,0.07999999999999999,0.3204081632653061,5
3,3,23,0.6836363636363636,0.8163265306122448,2
0,2,0,0.47272727272727266,0.6306122448979591,5
0,1,34,0.9945454545454545,0.4632653061224489,0
2,6,26,0.2490909090909091,0.7265306122448979,3
0,6,4,0.001818181818181816,0.4632653061224489,3
1,4,13,0.30727272727272725,0.3918367346938775,2
1,3,19,0.28909090909090907,0.11428571428571427,2
2,2,0,0.3745454545454545,0.9857142857142855,5
3,6,32,0.9163636363636364,0.1857142857142857,3
2,1,34,0.7654545454545454,0.38367346938775504,0
1,5,10,0.7418181818181818,0.35510204081632646,1
3,4,2,0.012727272727272726,0.26938775510204077,1
1,0,21,0.5727272727272728,0.0489795918367347,4
2,6,6,0.9527272727272728,0.7244897959183673,3
3,2,31,0.5309090909090909,0.07346938775510203,5
3,0,17,0.025454545454545452,0.9285714285714285,4
3,3,23,0.2836363636363637,0.24489795918367344,2
0,2,20,0.6909090909090909,0.11836734693877551,5
2,0,11,0.2527272727272727,0.8306122448979592,4
1,0,17,0.2672727272727272,0.43877551020408156,4
2,4,13,0.20909090909090908,0.2816326530612245,2
0,4,25,0.21818181818181817,0.8612244897959184,1
1,2,14,0.5127272727272727,0.7714285714285712,5
2,4,25,0.58,0.12448979591836734,1
2,4,8,0.3218181818181818,0.3224489795918367,1
1,1,22,0.25636363636363635,0.6428571428571428,0
3,2,20,0.9836363636363635,0.9285714285714285,5
0,6,30,0.5763636363636363,0.026530612244897955,3
1,1,34,0.7236363636363636,0.1163265306122449,0
0,5,24,0.16181818181818183,0.12653061224489795,1
1,4,29,0.5527272727272727,0.4632653061224489,1
3,1,7,0.47090909090909083,0.03469387755102041,0
2,5,12,0.19636363636363638,0.6918367346938774,1
3,5,9,0.8763636363636363,0.6163265306122448,1
2,2,14,0.003636363636363632,0.1489795918367347,5
2,0,15,0.6909090909090909,0.8795918367346938,4
3,6,30,0.5163636363636364,0.9836734693877551,3
2,6,4,0.8618181818181818,0.9612244897959183,3
1,4,25,0.3872727272727273,0.957142857142857,1
1,4,8,0.8672727272727272,0.2877551020408163,1
2,4,29,0.7618181818181818,0.963265306122449,1
3,3,27,0.2927272727272727,0.8489795918367347,2
2,3,23,0.7472727272727272,0.8632653061224488,2
3,6,6,0.7509090909090909,0.19183673469387755,3
0,0,11,0.1818181818181818,0.7714285714285712,4
0,2,20,0.6945454545454545,0.08979591836734695,5
3,2,31,0.9799999999999999,0.3918367346938775,5
3,3,28,0.5745454545454545,0.7428571428571428,2
3,0,21,0.9327272727272727,0.8653061224489794,4
0,1,5,0.7054545454545454,0.08979591836734695,0
0,4,25,0.9272727272727271,0.43469387755102035,1
3,1,16,0.6690909090909091,0.8551020408163265,0
0,2,0,0.44545454545454544,0.5816326530612245,5
0,6,4,0.4290909090909091,0.4714285714285714,3
2,3,23,0.749090909090909,0.8571428571428571,2
1,0,11,0.5581818181818181,0.6918367346938774,4
2,6,30,0.06,0.44897959183673464,3
2,5,12,0.09636363636363637,0.35510204081632646,1
2,0,17,0.9963636363636362,0.6122448979591836,4
2,6,6,0.7727272727272727,0.22040816326530613,3
2,5,18,0.9145454545454544,0.7346938775510203,1
3,0,33,0.9600000000000001,0.7489795918367347,4
1,3,23,0.5036363636363637,0.26938775510204077,2
0,2,31,0.82,0.6999999999999998,5
3,3,27,0.26909090909090905,0.29387755102040813,2
0,3,23,0.6345454545454545,0.37551020408163255,2
1,3,28,0.20727272727272725,0.36326530612244895,2
2,3,27,0.27636363636363637,0.9204081632653061,2
2,1,5,0.6345454545454545,0.18979591836734694,0
0,2,1,0.5272727272727272,0.4959183673469387,5
1,5,10,0.35090909090909095,0.32448979591836724,1
0,2,31,0.7509090909090909,0.43877551020408156,5
1,5,9,0.3727272727272727,0.03469387755102041,1
2,4,25,0.6054545454545455,0.7285714285714285,1
1,1,7,0.09636363636363637,0.510204081632653,0
1,2,1,0.11272727272727273,0.5326530612244897,5
1,3,27,0.6909090909090909,0.07959183673469389,2
1,2,20,0.3545454545454545,0.17142857142857143,5
2,0,15,0.5690909090909091,0.7530612244897958,4
1,3,3,0.19999999999999998,0.1857142857142857,2
0,4,29,0.2854545454545454,0.16530612244897958,1
3,6,4,0.5818181818181818,0.5408163265306122,3
1,6,30,0.28181818181818186,0.5265306122448979,3
0,1,16,0.5454545454545454,0.810204081632653,0
0,5,18,0.31272727272727274,0.7714285714285712,1
3,5,9,0.023636363636363636,0.7122448979591836,1
3,3,28,0.27636363636363637,0.41428571428571426,2
0,1,5,0.6163636363636363,0.6816326530612243,0
2,0,17,0.5872727272727273,0.5673469387755101,4
0,3,23,0.9981818181818182,0.9693877551020407,2
0,0,33,0.9690909090909091,0.5775510204081632,4
2,3,27,0.5654545454545454,0.09183673469387754,2
3,5,24,0.2545454545454545,0.5979591836734693,1
1,5,18,0.9436363636363635,0.16122448979591836,1
3,2,20,0.7999999999999999,0.8999999999999999,5
1,1,5,0.1509090909090909,0.720408163265306,0
2,0,15,0.13999999999999999,0.8061224489795917,4
3,3,27,0.28909090909090907,0.8836734693877549,2
0,6,32,0.47090909090909083,0.7163265306122448,3
1,2,31,0.007272727272727264,0.2714285714285714,5
3,3,3,0.9109090909090908,0.43877551020408156,2
0,6,4,0.39636363636363636,0.8265306122448979,3
2,5,18,0.14909090909090908,0.3061224489795918,1
0,5,10,0.8345454545454545,0.49795918367346925,1
3,1,7,0.9799999999999999,1.0,0
3,5,10,0.34363636363636363,0.14489795918367346,1
0,6,32,0.8236363636363636,0.8081632653061224,3
3,0,11,0.4254545454545454,0.4551020408163265,4
3,1,22,0.08727272727272728,0.7551020408163265,0
2,4,13,0.25090909090909086,0.19795918367346937,2
1,6,6,0.7872727272727272,0.12653061224489795,3
2,3,28,0.4418181818181818,0.7448979591836734,2
3,5,10,0.7763636363636364,0.7714285714285712,1
0,2,31,0.9600000000000001,0.21020408163265306,5
2,4,13,0.29454545454545455,0.046938775510204075,2
3,2,1,0.47818181818181815,0.09591836734693877,5
0,4,2,0.8509090909090908,0.520408163265306,1
3,2,0,0.7163636363636363,0.7775510204081633,5
2,5,18,0.28,0.3387755102040816,1
2,6,30,0.6472727272727272,0.9816326530612245,3
2,3,28,0.8345454545454545,0.6571428571428571,2
2,0,15,0.04727272727272727,0.7244897959183673,4
0,3,27,0.9763636363636364,0.20204081632653062,2
0,1,22,0.3854545454545455,0.9816326530612245,0
2,0,11,0.8145454545454545,0.7326530612244897,4
3,6,30,0.7054545454545454,0.8632653061224488,3
2,0,17,0.16727272727272727,0.5612244897959183,4
2,3,28,0.6690909090909091,0.8591836734693877,2
2,0,11,0.3781818181818182,0.8285714285714285,4
3,4,25,0.649090909090909,0.3224489795918367,1
1,5,12,0.6272727272727272,0.49183673469387756,1
0,5,18,0.7163636363636363,0.7040816326530611,1
2,1,22,0.9927272727272728,0.8897959183673468,0
0,3,23,0.09272727272727271,0.43877551020408156,2
0,2,14,0.5145454545454545,0.07346938775510203,5
0,1,22,0.5290909090909091,0.12857142857142856,0
0,5,10,0.04545454545454544,0.010204081632653062,1
0,3,23,0.7636363636363636,0.02040816326530612,2
3,5,24,0.7781818181818182,0.5857142857142856,1
2,5,12,0.49090909090909085,0.26734693877551013,1
1,2,20,0.20909090909090908,0.346938775510204,5
1,6,26,0.4254545454545454,0.8204081632653061,3
2,1,16,0.36,0.2959183673469387,0
2,3,27,0.8927272727272727,0.19183673469387755,2
1,6,26,0.7672727272727272,0.5591836734693877,3
1,2,14,0.15818181818181817,0.7571428571428571,5
1,0,17,0.7163636363636363,0.08775510204081632,4
0,5,18,0.42727272727272725,0.5795918367346938,1
2,6,6,0.005454545454545448,0.7734693877551019,3
0,3,3,0.18363636363636363,0.9795918367346937,2
3,6,6,0.14727272727272728,0.05510204081632654,3
1,1,5,0.25090909090909086,0.6020408163265305,0
1,5,24,0.1818181818181818,0.18163265306122447,1
0,1,22,0.26,0.2306122448979592,0
2,5,24,0.5872727272727273,0.8306122448979592,1
0,4,29,0.6509090909090909,0.6816326530612243,1
2,5,10,0.014545454545454542,0.8632653061224488,1
2,6,32,0.4381818181818181,0.2306122448979592,3
0,2,20,0.027272727272727268,0.22857142857142854,5
3,5,18,0.5654545454545454,0.17755102040816323,1
1,5,10,0.2909090909090909,0.4551020408163265,1
0,1,22,0.8909090909090909,0.34081632653061217,0
0,6,26,0.8763636363636363,0.5163265306122449,3
3,5,9,0.8472727272727273,0.6224489795918366,1
3,5,24,0.24545454545454545,0.2755102040816326,1
3,3,3,0.9854545454545455,0.23877551020408158,2
2,5,10,0.92,0.3204081632653061,1
3,6,4,0.9400000000000001,0.7265306122448979,3
2,1,16,0.5290909090909091,0.40612244897959177,0
3,3,27,0.5672727272727273,0.044897959183673466,2
2,2,14,0.49818181818181817,0.5673469387755101,5
2,5,24,0.26181818181818184,0.8877551020408162,1
1,2,20,0.38909090909090904,0.5591836734693877,5
0,3,28,0.5781818181818181,0.4795918367346938,2
3,3,28,0.18545454545454546,0.8795918367346938,2
1,1,22,0.034545454545454546,0.9326530612244898,0
3,1,34,0.19454545454545455,0.8510204081632653,0
1,3,3,0.5381818181818182,0.07551020408163266,2
0,5,12,0.056363636363636366,0.3897959183673469,1
3,1,7,0.47272727272727266,0.40204081632653055,0
3,3,28,0.9272727272727271,0.9489795918367346,2
1,5,18,0.5854545454545454,0.5714285714285714,1
